title;is_fake
"""Σύμφωνα με τις τρέχουσες πολιτικές, θα μειωθεί το συνολικό χρέος των Ηνωμένων Πολιτειών κατά 3 τρισεκατομμύρια δολάρια μέσα στα επόμενα 10 χρόνια.""";FALSE
"""Ήμουν πάντα επικεντρωμένος στον περιορισμό του ελλείμματος.""";FALSE
"""Δεν δεχόμαστε πολλά τηλεφωνήματα από τον Λευκό Οίκο, ειλικρινά, δεν είχα ποτέ ένα τηλεφώνημα από αυτούς.""";FALSE
"""Αναφέρει ότι κατά το οικονομικό έτος 2010, σχεδόν το 80 % των γυναικών που εξυπηρετήθηκαν στο πρόγραμμα υγείας γυναικών του Τέξας έλαβαν υπηρεσίες από πάροχο εκτός από κλινική της Planned Parenthood.""";TRUE
"""Οι ενισχύσεις που ζητήθηκαν σε ένα ομοσπονδιακό νομοσχέδιο δαπανών περιλάμβαναν 277.000 δολάρια για τη διαχείριση των παρασίτων της πατάτας στο Ουισκόνσιν.""";TRUE
"""Ο πιστωτικός οργανισμός λέει ότι ο αντιπρόσωπος Gibbs προκάλεσε απερίσκεπτα την υποβάθμιση, υψηλότερα επιτόκια.""";FALSE
"""Κατασκευάζουμε έναν αγωγό φυσικού αερίου αξίας σχεδόν 40 δισεκατομμυρίων δολαρίων, ο οποίος είναι το μεγαλύτερο και ακριβότερο έργο υποδομής της Βόρειας Αμερικής.""";FALSE
"""Τα χρήματα του κινήτρου πήγαν σε αναβαθμίσεις γραφείων για τους πολιτικούς.""";FALSE
"""Η μέση κρατική σύνταξη, συμπεριλαμβανομένων των διευθυντών, ανέρχεται σε 23.000 δολάρια ετησίως και μόλις 14.000 δολάρια για τους εργαζόμενους στην τοπική αυτοδιοίκηση.""";TRUE
"""Το Γραφείο Οικονομικής Προστασίας Καταναλωτών δεν έχει καμία εποπτεία από το Κογκρέσο.""";TRUE
"""Αυτός (ο Ρόμνεϊ) είναι εκείνος που είπε ότι θα είναι στα αριστερά του Τέντι Κένεντι όσον αφορά τα δικαιώματα των ομοφυλοφίλων.""";TRUE
"""Το σχέδιο του Τζεμπ Μπους για την κοινωνική ασφάλιση είναι καταστροφικό για τους ηλικιωμένους και αυξάνει την ηλικία συνταξιοδότησης στα 70 έτη.""";FALSE
"""Δεν έχω καμία αμφιβολία ότι έχουμε εισέλθει σε ύφεση σε αυτό το σημείο.""";FALSE
"""Περίπου το 40 % των ισπανόφωνων ιδιοκτητών κατοικιών έχουν υποθήκες χαμηλής εξασφάλισης.""";TRUE
"""Λέει ότι ο Λι Φίσερ είπε κάποτε: """"Ποτέ δεν συνάντησα νομοσχέδιο για τον έλεγχο της οπλοκατοχής που δεν μου άρεσε"""".""";FALSE
"""Λέει ότι το 2000, το Fox News αποκάλυψε την ιστορία της σύλληψης του Τζορτζ Μπους σε κατάσταση μέθης.Ποιος την αποκάλυψε; Το Fox News.""";TRUE
"""Ο Μπαράκ Ομπάμα """"θέλει να διπλασιάσει σχεδόν τον φόρο κεφαλαιακών κερδών"""" αυξάνοντας τους φόρους στα """"αμοιβαία κεφάλαια, 401(k)s"""" για """"αστυνομικούς, πυροσβέστες, νοσοκόμες"""".""";TRUE
"""Λέει ότι ο Τζορτζ Σόρος και ο Μπιλ Γκέιτς χρηματοδοτούν ένα εργαστήριο βιολογικών όπλων στη Σιέρα Λεόνε που προκάλεσε το ξέσπασμα του Έμπολα.""";FALSE
"""Οι Ρεπουμπλικάνοι της Νεβάδα δεν έκαναν ούτε ένα πράγμα για να μειώσουν τις δαπάνες το 2015.""";FALSE
"""Για να συμμορφωθεί με τους νόμους περί μη διάκρισης, η κυβέρνηση υποχρεώνει τους επιχειρηματίες να φτιάχνουν γαμήλιες τούρτες για οποιονδήποτε.""";TRUE
"""Λέει ότι ο Δημοκρατικός διεκδικητής της έδρας του στη Βουλή των Αντιπροσώπων της Νέας Πολιτείας αύξησε τους φόρους στα είδη ένδυσης, στα σχολικά είδη, ακόμη και στις πάνες για μωρά!""";FALSE
"""Το Radio Marti και το TV Marti έχουν δαπανήσει περισσότερα από 500 εκατομμύρια δολάρια για να προσεγγίσουν λιγότερο από το 1% του κουβανικού πληθυσμού.""";TRUE
"""Αποδέσμευσα όλα τα email μου.""";FALSE
"""Ήμουν το πρώτο μέλος του Κογκρέσου που συνεισέφερε στον Ντόναλντ Τραμπ.""";TRUE
"""''Έχω λάβει περισσότερες εισφορές από οποιονδήποτε άλλο υποψήφιο στην κούρσα, Ρεπουμπλικανό ή Δημοκρατικό''.""";FALSE
"""Το λεγόμενο """"κίνητρο"""" των Δημοκρατικών της Βουλής των Αντιπροσώπων έχει γεμίσει με το εκπληκτικό ποσό των 335 εκατομμυρίων δολαρίων για τη χρηματοδότηση προγραμμάτων πρόληψης των σεξουαλικώς μεταδιδόμενων νοσημάτων.""";TRUE
"""Ήμασταν η Sunshine State, και δεν κάναμε σχεδόν καθόλου παραγωγή ηλιακής ενέργειας.""";TRUE
"""Στη Χαβάη, """"δεν έχουν ιστορικό στο να διώχνουν από το αξίωμά τους κατεστημένους βουλευτές"""".""";TRUE
"""Το Νιου Χάμσαϊρ έχει χάσει τις περισσότερες θέσεις εργασίας στην Κίνα από οποιαδήποτε άλλη πολιτεία.""";TRUE
"""Ο κυβερνήτης John Kasich ισχυρίστηκε λανθασμένα ότι η οικονομία του Οχάιο ήταν 38η στη χώρα όταν ανέλαβε τα καθήκοντά του.Ήμασταν έκτοι στη χώρα όσον αφορά την οικονομική ανάπτυξη των θέσεων εργασίας.""";FALSE
"""(Μπέρμιγχαμ, Αλαΐα) είναι το λίκνο του κινήματος για τα πολιτικά δικαιώματα.""";FALSE
"""Λόγω της κατάρτισης του προϋπολογισμού του κυβερνήτη Scott Walkers, ένα μεγαλύτερο ποσοστό των φόρων του γενικού ταμείου $ πηγαίνει για την αποπληρωμή του χρέους από ποτέ άλλοτε στην ιστορία μας.""";TRUE
"""Όταν ανέλαβα τα καθήκοντά μου, το έλλειμμα ήταν σχεδόν το 10% της οικονομίας μας.Σήμερα, προσεγγίζει το 3%.""";TRUE
"""Ήταν 49η στις Ηνωμένες Πολιτείες σε νέες επιχειρήσεις που δημιουργήθηκαν.""";TRUE
"""Μου απαγορεύτηκε να μιλάω για τον Μπιλ ’γιερς κατά τη διάρκεια της προεδρικής εκστρατείας του 2008.""";FALSE
"""Λέει ότι ο Mitt Romney έχει αλλάξει γνώμη σχετικά με την υποστήριξή του στις πολιτικές του Προέδρου Reagans.""";TRUE
"""Λέει ότι ο κυβερνήτης του Ουισκόνσιν Σκοτ Γουόκερ επινόησε κυριολεκτικά ένα έλλειμμα 3,6 δισεκατομμυρίων δολαρίων.""";FALSE
"""Έχουμε επίσης, σε ένα πάρκο που δεν απέχει πολύ από εδώ, τη δυνατότητα να κατασκευάσουμε μια δεξαμενή που μπορεί να κρατήσει 30 ημέρες νερού για την πόλη της Ατλάντα.""";TRUE
"""Η Βιρτζίνια φιλοξενεί τους περισσότερους βετεράνους ανά κάτοικο από οποιαδήποτε άλλη πολιτεία της Αμερικής.""";FALSE
"""Το Οχάιο τα πηγαίνει καλύτερα αυτή τη στιγμή από τον εθνικό μέσο όρο σε όλους τους (οικονομικούς) αριθμούς.""";TRUE
"""Προβλέπεται ότι 3,07 εκατομμύρια άνθρωποι θα χρησιμοποιούν το τρένο ετησίως.Λάβετε υπόψη ότι το τρένο Acela της Amtraks στην Ουάσιγκτον, τη Βοστώνη, τη Φιλαδέλφεια, τη Νέα Υόρκη και τη Βαλτιμόρη είχε μόνο 3,2 εκατομμύρια επιβάτες το 2010.""";TRUE
"""Οι επιχειρήσεις μας έχουν δημιουργήσει σχεδόν διπλάσιες θέσεις εργασίας σε αυτή την ανάκαμψη από ό,τι στο ίδιο σημείο της προηγούμενης ανάκαμψης, όταν δεν υπήρχε το Obamacare.""";TRUE
"""Έχουμε περίπου έξι σχολικές περιφέρειες που έχουν σχολείο 140 έως 150 ημέρες φέτος.""";TRUE
"""Λέει ότι ο κυβερνήτης Jim Doyle και η DNR δεν έχουν βάλει τους κυνηγούς στην πρώτη θέση και έχουν διαχειριστεί κακώς το κοπάδι των ελαφιών, με αποτέλεσμα ο πληθυσμός των ελαφιών να έχει μειωθεί.""";FALSE
"""Σήμερα, υπάρχουν περισσότεροι Χούσιερς που πηγαίνουν στην εργασία τους από ποτέ άλλοτε στην 200χρονη ιστορία της σπουδαίας πολιτείας της Ιντιάνα.""";TRUE
"""Κανείς δεν γνωρίζει ποιος αγόρασε τα ομόλογα [38 Studios].Και υπήρχε κάποια διατύπωση στην προσφορά των ομολόγων ότι πρέπει να παραμείνουν ανώνυμοι.""";TRUE
"""Σήμερα, δεν μπορείτε να βασιστείτε (στο ταμείο συνταξιοδότησης των δημοσίων υπαλλήλων), δεν χρηματοδοτείται.""";FALSE
"""Λέει ότι ο μέσος φορολογικός συντελεστής του ήταν 36 %.""";TRUE
"""Ο πρόεδρος Μπαράκ Ομπάμα δήλωσε πάνω από 20 φορές ότι δεν είχε τη νομική εξουσία να ενεργήσει όπως έπραξε στο μεταναστευτικό.""";TRUE
"""Σχεδόν το 45 % των γυναικών που υποβάλλονται σε εξετάσεις υγείας μέσω (του Προγράμματος Υγείας Γυναικών) το κάνουν σε κέντρο υγείας Planned Parenthood.""";TRUE
"""Πέρυσι, παραγάγαμε 14 % λιγότερο πετρέλαιο με δημόσια lκαιs από ό,τι το προηγούμενο έτος.""";TRUE
"""Οι κανονισμοί της Φλόριντα για τη βιομηχανία δανεισμού με πληρωμή είναι αυστηρότεροι από σχεδόν οποιαδήποτε άλλη πολιτεία.""";FALSE
"""Ο βουλευτής Bill Young ψήφισε για τη μείωση των φόρων για τους εκατομμυριούχους και το τέλος της Medicare σας.""";FALSE
"""Στο τελευταίο μου ταξίδι στο New Hampshire, νομίζω ότι συνάντησα τον τύπο που ίδρυσε την πρώτη και μοναδική τράπεζα μετά την ψήφιση του Dodd-Frank, μετά την οικονομική κρίση.""";FALSE
"""Το προεκλογικό πρόγραμμα των Ρεπουμπλικανών γράφτηκε στην πραγματικότητα με τη βοήθεια ενός πρώην λομπίστα της AIG και ενός πρώην λομπίστα της Exxon-Mobil.""";TRUE
"""Ο γερουσιαστής Mark Begich από την Αλάσκα υποστηρίζει την οικονομική πολιτική του προέδρου Μπαράκ Ομπάμα σε ποσοστό 97%.""";FALSE
"""Το 75 % των νέων ενηλίκων σε αυτή τη χώρα δεν είναι διανοητικά ή σωματικά σε θέση να υπηρετήσουν.""";TRUE
"""Λέει ότι ο David Dewhurst κατηγόρησε τον Cruz ότι είναι Κομμουνιστής της Κόκκινης Κίνας.""";TRUE
"""Λιγότερο από το 10 % των μελών του Υπουργικού Συμβουλίου του Προέδρου Μπαράκ Ομπάμα έχουν εμπειρία στον ιδιωτικό τομέα.""";FALSE
"""Ο ομοσπονδιακός νόμος απαγορεύει την καλλιέργεια βιομηχανικής κάνναβης στις Ηνωμένες Πολιτείες.""";TRUE
"""Δημιουργήσαμε τόσες θέσεις εργασίας τους πρώτους έξι μήνες του τρέχοντος έτους όσες και σε ολόκληρο το 2011 και το 2011 ήταν η καλύτερη χρονιά αύξησης των θέσεων εργασίας στον ιδιωτικό τομέα από το 2000.""";TRUE
"""Ο Greg Abbott έχει επωφεληθεί από τους δανειστές payday που του έδωσαν 300.000 δολάρια και στη συνέχεια έλαβαν μια απόφαση από αυτόν ότι μπορούν να λειτουργούν με ένα κενό στο νόμο που τους επιτρέπει να χρεώνουν απεριόριστα επιτόκια και τέλη.""";TRUE
"""Πολλές από τις εταιρείες που χρηματοδοτούν τη διαφημιστική εκστρατεία κατά της τροπολογίας 4 είναι αποδέκτες μιας διάσωσης από το Κογκρέσο, με τη μορφή τεράστιων επιστροφών φόρων νωρίτερα φέτος.""";TRUE
"""Λέει ότι οι πελάτες της Georgia Power πληρώνουν 10 % έως 15 % κάτω από τον εθνικό μέσο όρο για την ηλεκτρική ενέργεια.""";TRUE
"""Στις πολιτείες που έχουν ελέγχους ιστορικού για την ιδιωτική πώληση πυροβόλων όπλων, 49 % λιγότερες γυναίκες πυροβολούνται και σκοτώνονται.""";TRUE
"""Τίποτα σε κανένα από τα νομοσχέδια των Δημοκρατικών δεν θα απαιτούσε από τα άτομα να επαληθεύουν την ιθαγένεια ή την ταυτότητά τους πριν λάβουν παροχές που επιδοτούνται από τους φορολογούμενους.""";TRUE
"""Σε κάθε δημοσκόπηση που βλέπετε, η συντριπτική πλειοψηφία των ανθρώπων θέλει [το E-Verify].""";TRUE
"""Ο γερουσιαστής George LeMieux ψήφισε για να ξεφύγουν οι πετρελαϊκές εταιρείες από το γάντζο και να ανατραπούν οι κανόνες ρύπανσης.""";TRUE
"""Έχω την εμπειρία ως πρόεδρος του προϋπολογισμού της Γερουσίας να περικόψω 4,5 δισεκατομμύρια δολάρια σε δαπάνες - για να κλείσω το έλλειμμα, προστατεύοντας παράλληλα την εκπαίδευση και την υγειονομική περίθαλψη.""";TRUE
"""Κατά τη διάρκεια μιας τετραετούς θητείας, το κόστος για τους φορολογούμενους ξεπερνά το 1 εκατομμύριο δολάρια μόνο για τη λειτουργία της έπαυλης του κυβερνήτη.""";TRUE
"""Λέει ότι ο Ντόναλντ Τραμπ υποστηρίζει την απαλλοτρίωση και την απόφαση του Ανώτατου Δικαστηρίου Kelodecision.""";TRUE
"""Λέει ότι ο Tom Steyer είναι ένας δισεκατομμυριούχος από την Καλιφόρνια που θέλει να κερδίσει από το μπλοκάρισμα του Keystone και ξοδεύει πολλά για να βοηθήσει τον Bruce Braley.""";FALSE
"""Λέει Ρεπουμπλικάνος πολιτειακός γερουσιαστής Alberta Darling προσέφερε ανεπιφύλακτη υποστήριξη για ένα σχέδιο για τον τερματισμό Medicare""";TRUE
"""Σχετικά με την υιοθεσία από ομοφυλόφιλα ζευγάρια""";FALSE
"""Το 2011, η (Debbie) Wasserman Schultz έχασε 62 ψηφοφορίες στο Κογκρέσο, ένα από τα χειρότερα ρεκόρ οποιουδήποτε μέλους του Κογκρέσου.""";TRUE
"""Ο Matt Patten ξεκίνησε τη βρώμικη εκστρατεία του με χιλιάδες βρώμικα μετρητά από τους (Frank) Russo και (Jimmy) Dimora.""";FALSE
"""43.000 άτομα πρόκειται να εκδιωχθούν από οίκους ευγηρίας ή να τους απαγορευτεί η είσοδος σε οίκους ευγηρίας, εάν η εκδοχή του κρατικού προϋπολογισμού της Βουλής του Τέξας περάσει σε νόμο.""";FALSE
"""Οι γυναίκες εξακολουθούν να πληρώνονται 82 σεντς για κάθε δολάριο που κερδίζει ένας άνδρας στο Τέξας.""";TRUE
"""120.000 δολάρια θα ξοδευτούν από τους φορολογούμενους για την ειδική συνεδρία του Τσάρλι Κρίστ για την πολιτική φωτογράφιση.""";TRUE
"""Για τα νοσοκομεία της εταιρείας υγειονομικής περίθαλψης Rick Scotts Columbia/HCA: """"Ένα κορυφαίο στέλεχος δήλωσε ότι απέρριψαν ακόμη και έναν φτωχό άνθρωπο και τον άφησαν να πεθάνει έξω από την πόρτα τους"""".""";FALSE
"""Ο κατάλογος των ψηφοφόρων που οι Ρεπουμπλικάνοι της Βόρειας Καρολίνας προσπάθησαν να εκκαθαρίσουν ήταν κατά τα δύο τρίτα μαύροι και Δημοκρατικοί.""";TRUE
"""Το Fox News μεταδίδει το αφιέρωμα του Stuart Scott R.I.P. με τη φωτογραφία του Stephen A.Smith.""";FALSE
"""Το εβδομήντα % των ανθρώπων που ζουν σε συνθήκες απόλυτης φτώχειας είναι γυναίκες.""";FALSE
"""Σχετικά με την υποστήριξη στρατιωτικού πλήγματος στη Συρία""";TRUE
"""Λέει ότι μετά τον τυφώνα ΣκαιΥ, ο δήμαρχος της Νέας Υόρκης Μάικλ Μπλούμπεργκ αρνήθηκε να επιτρέψει στην Εθνική Φρουρά να εισέλθει στην πόλη για να αποκαταστήσει την πολιτική τάξη επειδή οι φρουροί φέρουν όπλα!""";FALSE
"""Ήμασταν 48οι στη χρηματοδότηση της Κ-12 και 50οι στην τριτοβάθμια εκπαίδευση.""";TRUE
"""Εδώ είναι κάτι για το οποίο ο κόσμος δεν μιλάει ποτέ για τον προπονητή Σιάνο: Το Ράτγκερς είχε το καλύτερο ποσοστό αποφοίτησης από οποιοδήποτε πρόγραμμα ποδοσφαίρου της κατηγορίας Ι στην Αμερική.""";FALSE
"""Όταν είσαι λευκός ... δεν ξέρεις πώς είναι να είσαι φτωχός.""";FALSE
"""Με τους πόρους που απαιτούνται για την εκτέλεση μόλις τριών μηνών του πολέμου στο Ιράκ, θα μπορούσαμε να χρηματοδοτήσουμε πλήρως την επέκταση της υγειονομικής περίθαλψης για τα άπορα παιδιά, για την οποία ο Μπους άσκησε βέτο.""";TRUE
"""Λέει ότι το ποσοστό ανεργίας της κομητείας Travis είναι κάτω από τον εθνικό μέσο όρο, ενώ το ποσοστό φτώχειας υπερβαίνει τον εθνικό μέσο όρο - και η τοπική φτώχεια αυξάνεται.""";TRUE
"""Οι κινηματογραφικές και τηλεοπτικές παραγωγές προκάλεσαν οικονομικό αντίκτυπο ύψους 6 δισεκατομμυρίων δολαρίων στην οικονομία της Γεωργίας κατά το πιο πρόσφατο οικονομικό έτος.""";TRUE
"""Κανείς δεν είναι εθισμένος στη μαριχουάνα.""";FALSE
"""Οι μεταναστευτικές πολιτικές του εκλεγμένου Προέδρου Τραμπ μοιάζουν πολύ με τις πολιτικές που βρίσκονται σήμερα στη Γερουσία και τη Βουλή των Αντιπροσώπων για την προσωρινή αναστολή της μετανάστευσης από χώρες που φιλοξενούν τρομοκρατία, την προσωρινή αναστολή της μετανάστευσης από τη Συρία μέχρι να γίνει καλύτερος έλεγχος.""";TRUE
"""Λέει ότι ο κυβερνήτης Scott Walker πήρε 1,6 δισεκατομμύρια δολάρια από τα σχολεία και τα διέθεσε ως πάνω από 2 δισεκατομμύρια δολάρια σε φορολογικές ελαφρύνσεις για τους πλούσιους.""";FALSE
"""Η ομοσπονδιακή κυβέρνηση μπορεί να περικόψει όλες τις μη στρατιωτικές διακριτικές δαπάνες και να μην ισοσκελίσει τον προϋπολογισμό.""";TRUE
"""Στο Γκάλβεστον του Τέξας, επέτρεψαν στους ανθρώπους να ιδιωτικοποιήσουν μέρος της κοινωνικής ασφάλισής τους.Και οι άνθρωποι αποκτούν πλούτο.""";TRUE
"""Σχετικά με τη διακομματική αναδιάταξη των περιφερειών.""";FALSE
"""Η αύξηση των δαπανών και όχι οι περικοπές φόρων είναι η κύρια αιτία του ελλείμματος του ομοσπονδιακού προϋπολογισμού.""";TRUE
"""Λέει ότι οι βουλευτές Rush Holt, Frank Pallone και Bill Pascrell είναι διατεθειμένοι να θέσουν σε κίνδυνο την πρόσβαση των ηλικιωμένων στην κάλυψη, αφαιρώντας 741 δισεκατομμύρια δολάρια από το Medicare για να πληρώσουν για την ανάληψη της υγειονομικής περίθαλψης από τη μεγάλη κυβέρνηση.""";FALSE
"""Λέει ότι το Keene, N.H., ζήτησε ένα στρατιωτικού τύπου θωρακισμένο φορτηγό προσωπικού, αναφέροντας το ετήσιο φεστιβάλ κολοκύθας ως πιθανό στόχο για τρομοκράτες.""";TRUE
"""Ο πρόεδρος Μπαράκ Ομπάμα είχε τη νομική εξουσία να πλήξει τη Συρία χωρίς την ψήφο του Κογκρέσου.""";TRUE
"""Σχετικά με τη σημασία της δικαστικής εμπειρίας για τους υποψηφίους του Ανώτατου Δικαστηρίου.""";TRUE
"""Οι ιπποδρομίες θα μπορούσαν να ενισχύσουν την οικονομία της Γεωργίας κατά 1 δισεκατομμύριο δολάρια ετησίως και να δημιουργήσουν 10.000 έως 20.000 θέσεις εργασίας.""";FALSE
"""Ο Russ Feingold ψήφισε κατά του νόμου που προστάτευε τις λίμνες μας και ήταν ο μόνος γερουσιαστής των Μεγάλων Λιμνών που ψήφισε αρνητικά.""";FALSE
"""Λέει ότι ο νέος χρηματοπιστωτικός νόμος Dodd-Frank απαιτεί προκαταβολή 20% για την αγορά κατοικίας.""";FALSE
"""Έχω ένα τέλειο ιστορικό ψήφων από οργανώσεις όπως οι Βετεράνοι Ξένων Πολέμων, η Αμερικανική Λεγεώνα και όλες οι άλλες οργανώσεις εξυπηρέτησης βετεράνων.""";FALSE
"""Ο Μπαράκ Ομπάμα έχει ψηφίσει σταθερά κατά των αυστηρότερων ποινών για τους εγκληματίες.""";FALSE
"""Με τα χρήματα που η Χίλαρι Κλίντον θα ήθελε να ξοδέψει για τους πρόσφυγες, θα μπορούσαμε να ξαναχτίσουμε όλες τις εσωτερικές πόλεις της Αμερικής.""";FALSE
"""Στην ιστορία των Ηνωμένων Πολιτειών, 168 προεδρικές υποψηφιότητες έχουν κωλυσιεργήσει, 82 υπό τον πρόεδρο Ομπάμα, 86 υπό όλους τους άλλους προέδρους.""";TRUE
"""Λέει Jeff Stone = Scott Walker.""";TRUE
"""Η Πέιλιν """"κληρονόμησε μια πόλη με μηδενικό χρέος, αλλά την άφησε με χρέος άνω των 22 εκατομμυρίων δολαρίων"""".""";TRUE
"""Η Φλόριντα είναι μία από τις τρεις μόνο πολιτείες που απαιτούν άδειες για εμπορικούς σχεδιαστές εσωτερικών χώρων.""";TRUE
"""Αφού προσέλαβα έναν διαχειριστή εκστρατείας το 2006, πήρα αυτό το τέλος των 100 δολαρίων και κάτι ... για επικίνδυνα υλικά.""";FALSE
"""Το 2009, πριν από τη Χίλαρι, το ISIS δεν υπήρχε καν στο χάρτη.""";FALSE
"""Το Obamacare δεν είναι ένας δημοφιλής νόμος.""";TRUE
"""Κανείς δεν έχει μιλήσει γι' αυτό (απάτη στο Medicaid), δεν έχει επικεντρωθεί σ' αυτό και δεν του έχει δώσει σημασία.""";FALSE
"""Ο Ρικ Σκοτ έχει καταστρέψει πάνω από 100.000 θέσεις εργασίας.""";FALSE
"""Για κάθε εβδομάδα που (οι πολιτειακοί νομοθέτες) είναι σε θέση να διακόψουν το χρονοδιάγραμμά μας, εξοικονομούνται (στους φορολογούμενους της Γεωργίας) περίπου 100.000 δολάρια.""";TRUE
"""Ευγνώμονες στελέχη ασφαλιστικών εταιρειών και οι λομπίστες τους από τις Βερμούδες έδωσαν στον Μακέιν 50.000 δολάρια.""";TRUE
"""Το 90 % των πυρκαγιών στην Αριζόνα προκαλούνται από τον άνθρωπο.""";TRUE
"""Σήμερα το 46 % όλων των κατοίκων της Φλόριντα χρωστάει περισσότερα για το σπίτι του από ό,τι αξίζει.""";TRUE
"""Λέει ότι όταν ο Πρόεδρος Ομπάμα επισκέφθηκε το Ελ Πάσο, δήλωσε ότι τα σύνορα με το Μεξικό και τις Ηνωμένες Πολιτείες είναι πιο ασφαλή από ποτέ στην ιστορία.""";TRUE
"""Λέει ότι το Τέξας κέρδισε 21.000 γιατρούς λόγω της μεταρρύθμισης των αποζημιώσεων.""";FALSE
"""Τεχνικά, (ο Τεντ Κρουζ) δεν είναι καν Αμερικανός.""";FALSE
"""Οι περισσότερες θέσεις εργασίας στον ιδιωτικό τομέα στην ιστορία του Μπάφαλο υπάρχουν στο Μπάφαλο σήμερα""";TRUE
"""Ο Ρούμπιο """"έχει περισσότερη εμπειρία από ό,τι είχε ο Ομπάμα"""".""";FALSE
"""Περισσότερες από 125 θέσεις εργασίας έχουν δημιουργηθεί στο κέντρο Job Corps του Μιλγουόκι.""";TRUE
"""Λέει ότι μια πανεπιστημιακή έρευνα κατέληξε στο συμπέρασμα ότι η κυβέρνησή του στη Μασαχουσέτη είχε περισσότερες γυναίκες σε ανώτερες ηγετικές θέσεις από οποιαδήποτε άλλη πολιτεία στην Αμερική.""";TRUE
"""Το Δημοκρατικό Κόμμα του Οχάιο έχει συγκεντρώσει 1,1 εκατομμύριο δολάρια από τις εκλογές του Νοεμβρίου.Ένα πολύ μικρό ποσοστό αυτού του ποσού προέρχεται από την οργανωμένη εργασία.""";TRUE
"""Λέει ότι η απρόσεκτη στάση και η κακή εποπτεία του Υπουργείου Γεωργίας του Τέξας οδήγησαν σε θανάτους και ασθένειες που εντοπίστηκαν σε εργοστάσιο φιστικιών στο Τέξας.""";TRUE
"""Η οικονομία των ΗΠΑ είναι τριπλάσια από την οικονομία της Κίνας.""";TRUE
"""Τα ποσοστά αποφοίτησης του Providence αυξήθηκαν.""";TRUE
"""Λέει ότι ο Alex Jones είπε ότι τα θύματα της σφαγής στο Sκαιy Hook ήταν παιδικοί ηθοποιοί και ότι κανείς δεν σκοτώθηκε εκεί.""";TRUE
"""Λέει όχι, κάνετε λάθος, απαντώντας στον ισχυρισμό ότι το stop-και-frisk κρίθηκε αντισυνταγματικό στη Νέα Υόρκη.""";FALSE
"""Το μεγαλύτερο μέρος των εσόδων από ένα προτεινόμενο καζίνο της Kenosha θα αποσταλεί στη φυλή Seminole στη Φλόριντα.""";FALSE
"""Έχω τη μεγαλύτερη διεθνή εμπειρία εδώ.""";TRUE
"""Λέει ότι ο κυβερνήτης Rick Scott έκοψε περισσότερες κυβερνητικές θέσεις εργασίας από όσες δημιουργήθηκαν στον ιδιωτικό τομέα στη Φλόριντα το 2012.""";FALSE
"""Η Φλόριντα δεν ρυθμίζει τα όπλα επίθεσης ή τα τουφέκια διαμετρήματος .50 ή τους γεμιστήρες πυρομαχικών μεγάλου χωρητικότητας.Δεν απαιτεί άδεια για την αγορά όπλου.Δεν απαιτεί καμία απολύτως εγγραφή.""";TRUE
"""Στο Τέξας ζουν εκατομμύρια Λατίνες, αλλά η πολιτεία δεν έχει εκλέξει ποτέ Λατίνα στο Κογκρέσο.""";TRUE
"""Μελέτες δείχνουν ότι ο αγώνας του 2017 College Football Playoff Championship θα φέρει περίπου 1.700 έως 1.800 θέσεις εργασίας πλήρους απασχόλησης.""";FALSE
"""Λέει ότι δεν είπε ακριβώς ότι οι κοινότητες έχουν το δικαίωμα να απαγορεύουν τα τζαμιά.""";FALSE
"""Αντιμέτωπος με χρέος 1 εκατομμυρίου δολαρίων στην προεκλογική του εκστρατεία, ο Σκοτ Γουόκερ φορτώνει το κόστος ασφάλειας της εκστρατείας του στις πλάτες των φορολογουμένων του Ουισκόνσιν.""";FALSE
"""Ο Τζορτζ ’λεν είχε 40.000 earmarks όσο ήταν γερουσιαστής.""";FALSE
"""Συγκεντρώνουμε το μεγαλύτερο μέρος της στρατιωτικής μας δύναμης σε μια χώρα όπου παραμένουν λιγότερα από 100 μέλη της Αλ Κάιντα.""";TRUE
"""Δεν θα υποστηρίξει καν την ...πρόταση συναδέλφου του για μομφή κατά της κυβέρνησης Μπους για τις συστηματικές επανειλημμένες παράνομες υποκλοπές.""";TRUE
"""Λέει ότι ο Ρόμνεϊ είπε ότι θα πρέπει να ζητήσουμε από το Πακιστάν άδεια για να πυροβολήσουμε τον Οσάμα Μπιν Λάντεν.""";TRUE
"""Περισσότεροι από 1 εκατομμύριο Τεξανοί ζουν χωρίς προσιτή υγειονομική περίθαλψη, επειδή ο Ρικ Πέρι απέτυχε να συνεργαστεί με το νομοθετικό σώμα για να βρεθεί μια λύση στο Τέξας για να κλείσει το κενό κάλυψης.""";TRUE
"""Στην πραγματικότητα υπάρχουν μισό εκατομμύριο λιγότεροι δημόσιοι υπάλληλοι από ό,τι ήταν όταν ανέλαβε καθήκοντα ο (πρόεδρος Μπαράκ) Ομπάμα.""";TRUE
"""Το Σχέδιο για την Καθαρή Ενέργεια είναι κάτι που ο Γερουσιαστής Sκαιers έχει δηλώσει ότι θα καθυστερήσει την εφαρμογή του.""";FALSE
"""Λέει ότι ο Μάρκο Ρούμπιο έχει το χειρότερο ιστορικό ψήφων που υπάρχει σήμερα.""";TRUE
"""Εκατομμύρια δολάρια δαπανώνται από την Planned Parenthood για την εκλογή Δημοκρατικών στη Βουλή των Αντιπροσώπων και τη Γερουσία.""";TRUE
