Statement,Label
"""Λέει ότι σύμφωνα με τον νέο νόμο περί υγειονομικής περίθαλψης η σχέση ασθενούς-ιατρού θα καταργηθεί.""",False
"""Μπορείτε να πάτε στη Τζόρτζια και να βγάλετε περίπου 6.000 δολάρια περισσότερα το χρόνο ως δάσκαλος.""",True
"""Έχουμε δέκα διαφορετικά φορολογικά κλιμάκια και αν βγάζετε 9.000 δολάρια, βρίσκεστε ήδη στο ανώτατο φορολογικό κλιμάκιο.""",False
"""Για πρώτη φορά από το 1990, οι Αμερικανοί κατασκευαστές δημιουργούν νέες θέσεις εργασίας.""",False
"""Το οικογενειακό εισόδημα στην Αμερική μειώθηκε κατά μέσο όρο κατά 4.000 δολάρια τα τελευταία τέσσερα χρόνια, ενώ αυξήθηκε κατά 5.000 δολάρια επί Μιτ Ρόμνεϊ, όταν ήταν κυβερνήτης της Μασαχουσέτης.""",False
"""Το μέσο μπόνους [στη Wall Street] είναι περίπου 100.000 δολάρια... Τα μπόνους στη Wall Street έχουν μειωθεί κατά 44 %.""",True
"""Λέει ότι δεν ψήφισε ποτέ υπέρ της αύξησης των φόρων.""",True
"""Λέει ότι ο Μπιλ Κλίντον και ο Τζορτζ Μπους λένε να κατασκευαστεί το Keystone XL.""",True
"""Η Austins Stop Abuse for Everyone έχει δει στα γραφεία της επιζώντες σεξουαλικής επίθεσης που αναφέρουν ότι δέχθηκαν επίθεση από τους οδηγούς τους, σε ποσοστό ένα άτομο ανά μήνα.""",True
"""Ο νόμος περί προσιτής περίθαλψης δεν είναι ο νόμος του Ικαι.""",False
"""Λέει ότι οι Ρεπουμπλικάνοι καυχιόντουσαν από την αρχή ότι κάθε νομοσχέδιο θα πληρωνόταν και ότι η πρώτη ψηφοφορία, η κατάργηση της μεταρρύθμισης της υγειονομικής περίθαλψης, παραβίασε αυτόν τον κανόνα.""",True
"""Λέει ότι ο Ομπάμα διπλασίασε τη χρηματοδότηση για το Pell Grant.""",True
"""Χιλιάδες άνθρωποι (στην Κίνα) οφείλουν τις δουλειές τους στις εταιρείες του Mitt Romney.""",True
"""Λέει ότι ο Mitt Romney αρνήθηκε να πει αν θα υπογράψει το νομοσχέδιο Lilly Ledbetter.""",True
"""Ο Chris Coons έχει μαρξιστικές πεποιθήσεις.""",False
"""Το νομοσχέδιο για τη ρύθμιση των χρηματοπιστωτικών υπηρεσιών """"θα τερματίσει τις διασώσεις των φορολογουμένων"""".""",False
"""Λιγότερο από το 10 % των διορισμένων στο υπουργικό συμβούλιο του Ομπάμα έχουν εμπειρία στον ιδιωτικό τομέα.""",False
"""Το Recovery.gov απαρίθμησε περιφέρειες του Κογκρέσου που """"δεν υπάρχουν"""".""",True
"""Σύμφωνα με το Γραφείο Προϋπολογισμού του Κογκρέσου, έως και 20 εκατομμύρια Αμερικανοί θα μπορούσαν να χάσουν την ασφάλισή τους από τον εργοδότη χάρη στο Obamacare.""",True
"""Ο πρόεδρος έχει πει ότι η απειλή εθνικής ασφάλειας που αντιμετωπίζει η Αμερική, η κορυφαία, είναι η υπερθέρμανση του πλανήτη.""",False
"""Μετά τη συγχώνευση με την καναδική Tim Hortons, η Burger King δεν μετακομίζει.Τα κεντρικά μας γραφεία θα παραμείνουν στο Μαϊάμι και (εμείς) θα συνεχίσουμε να πληρώνουμε όλους τους ομοσπονδιακούς, πολιτειακούς και τοπικούς φόρους των ΗΠΑ.""",True
"""Η οικονομία είναι πολύ αδύναμη για να αυξήσει τα επίπεδα εισοδήματος.""",True
"""Το σχέδιο υγειονομικής περίθαλψης του Τζον Μακέιν """"δεν θα εγγυάται την κάλυψη των προληπτικών εξετάσεων για τον καρκίνο ή την περίθαλψη μητρότητας"""".""",True
"""Λέει ότι ο Dick Cheney υποστήριξε τον γάμο των ομοφυλοφίλων νωρίτερα από τη Hillary Clinton.""",True
"""Αφού οι τρομοκρατικές επιθέσεις της 11ης Σεπτεμβρίου 9/11 καθήλωσαν την εμπορική αεροπορική κυκλοφορία, υπήρξε πτώση της θερμοκρασίας όσο τα αεροπλάνα δεν πετούσαν, για μια εβδομάδα μετά.""",False
"""Σύμφωνα με τις προβλέψεις των κρατικών εκθέσεων, περίπου οι μισοί δημόσιοι υπάλληλοι θα ζουν εκτός των δημοτικών ορίων σε μια δεκαετία, εάν η πολιτεία απαγορεύσει τις απαιτήσεις τοπικής κατοικίας.""",False
"""Το ετήσιο ακαθάριστο εγχώριο προϊόν του μετρό της Ατλάντα είναι μεγαλύτερο από 28 πολιτείες της Ένωσης.""",True
"""Η κρατική χρηματοδότηση ανά μαθητή K-12 για τα δημόσια σχολεία του Πόρτλαντκαι έχει μειωθεί από 6.036 δολάρια το σχολικό έτος 2007-2008 σε 5.644 δολάρια το σχολικό έτος 2010-2011.""",True
"""Λέει ότι η εκστρατεία του Russ Feingolds τροφοδοτείται από συνεισφορές μικρών δολαρίων όπως η δική μας.""",True
"""Λέει ότι ο Mitt Romney και ο George Allen θα ανατρέψουν την απόφαση Roe v.Wade και θα επιτρέψουν στις πολιτείες να τερματίσουν τις ασφαλείς, νόμιμες αμβλώσεις ακόμη και σε περιπτώσεις βιασμού, αιμομιξίας ή όταν η ζωή μιας γυναίκας βρίσκεται σε κίνδυνο.""",True
"""Το 2006, ο Τσάρλι Κριστ αντιτάχθηκε στα δίδακτρα για τους παράνομους μετανάστες.""",True
"""Το 1978, ένας φοιτητής που δούλευε σε μια καλοκαιρινή εργασία με τον κατώτατο μισθό μπορούσε να πληρώσει για ένα χρόνο πλήρη δίδακτρα στο τετραετές δημόσιο πανεπιστήμιο της επιλογής του.""",True
"""Λέει ότι ο Sherrod Brown ψήφισε την περικοπή του Medicare κατά πάνω από 500 δισεκατομμύρια δολάρια, προκειμένου να χρηματοδοτηθεί η κυβερνητική υγειονομική περίθαλψη.""",False
"""Στο Ουισκόνσιν, το 6,2 % του πληθυσμού είναι μαύροι, αλλά το 24 % όλων των αμβλώσεων της πολιτείας αφορά Αφροαμερικανούς.""",True
"""Λέει ότι ο Rick Perry είπε στους μαθητές ότι δεν μπορούσε να παραστεί σε ένα φόρουμ για τον κυβερνήτη λόγω συγκρούσεων στον προγραμματισμό, και στη συνέχεια την ημέρα του φόρουμ έγραψε στο Twitter ότι απλά έτρεχε με τον σκύλο του.""",True
"""Ο Φρεντ δεν είχε ποτέ στην καριέρα του στη Γερουσία ένα 100% ρεκόρ για το δικαίωμα στη ζωή.Τα αρχεία το αντικατοπτρίζουν αυτό.Και δεν υποστηρίζει την τροπολογία για την ανθρώπινη ζωή, κάτι που είναι το πιο εκπληκτικό, επειδή αυτό αποτελεί μέρος της πλατφόρμας των Ρεπουμπλικανών από το 1980.""",True
"""Το 1928 οι σχολικές επιτροπές έστειλαν στα παιδιά επιστολές που έλεγαν ότι αν ο Αλ Σμιθ εκλεγεί πρόεδρος, δεν θα σας επιτραπεί να έχετε ή να διαβάζετε Βίβλο.""",True
"""Συνήθως η κάλυψη υγείας κοστίζει περίπου 900 δολάρια το μήνα (το πρόγραμμα της Φλόριντα το μείωσε), κατά μέσο όρο, σε περίπου 150 δολάρια το μήνα.""",False
"""Για το γάμο μεταξύ ατόμων του ιδίου φύλου""",False
"""Οι δικαστές του Οχάιο, σε σύγκριση με άλλες παρόμοιες πολιτείες, υποαμείβονται θλιβερά.""",True
"""Η γερουσιαστής της Λουιζιάνα Mary Lκαιrieu έλαβε σχεδόν 1,8 εκατομμύρια δολάρια από την BP την τελευταία δεκαετία.""",False
"""Σε σύγκριση με τον πρόεδρο Ομπάμα, ο πρόεδρος Ρέιγκαν έσπευσε να επιστρέψει από τις διακοπές του στη Σάντα Μπάρμπαρα, από το ράντσο Ρέιγκαν, όταν το κορεατικό αεροσκάφος καταρρίφθηκε από τους Ρώσους.""",False
"""Οι Αμερικανοί επιθυμούν ολοένα και περισσότερο την κατάργηση (του νόμου για την προσιτή περίθαλψη).""",False
"""Υποστήριξα τη μεταρρύθμιση των αδικοπραξιών όσον αφορά τις κινητές αξίες... την ευθύνη για τα προϊόντα... το διαπολιτειακό εμπόριο.""",True
"""Λέει ότι οι ψήφοι της πολιτειακής γερουσιαστού Morgan Carrolls διευκόλυναν τη μήνυση γιατρών, μικρών επιχειρήσεων, ακόμη και νοσηλευτών.Βάζοντας πρώτα τα δικά της σκοτεινά συμφέροντα.""",False
"""Λέει ότι το εμβόλιο για την πρόληψη του HPV μπορεί να προκαλέσει νοητική καθυστέρηση.""",False
"""Μια πολύ διαφορετική εικόνα από την προηγούμενη οκταετία, κατά την οποία σημειώθηκαν 115 αυξήσεις φόρων και τελών.""",True
"""Το Μεξικό λαμβάνει περίπου 24 δισεκατομμύρια δολάρια ετησίως σε εμβάσματα από Μεξικανούς υπηκόους που εργάζονται στις Ηνωμένες Πολιτείες.Το μεγαλύτερο μέρος αυτού του ποσού προέρχεται από παράνομους αλλοδαπούς.""",True
"""Υπάρχει ένα μεγάλο κομμάτι της χώρας που πιστεύει ότι ήμουν πολύ ήπιος απέναντι στη Wall Street.""",True
"""Το Γραφείο Προϋπολογισμού του Κογκρέσου, ένα μη κομματικό γραφείο, έκανε μια ανάλυση και είπε ότι η ψήφιση μιας συνολικής μεταρρύθμισης της μετανάστευσης θα μειώσει το ομοσπονδιακό έλλειμμα κατά 200 δισεκατομμύρια δολάρια την επόμενη δεκαετία.""",True
"""Ο Μπαράκ Ομπάμα αντιτάχθηκε σε ένα νομοσχέδιο που θα έσωζε τη ζωή της Gianna Jessen.""",False
"""Το 2001, ο πρώην πρόεδρος της Ομοσπονδιακής Τράπεζας των ΗΠΑ Άλαν Γκρίνσπαν """"δικαιολόγησε την αύξηση των δαπανών και τη μείωση των φόρων, λέγοντας ότι δεν χρειαζόταν πραγματικά να αποπληρώσουμε το χρέος"""".""",False
"""Η κομητεία DeKalb έχει αναγνωριστεί τα τελευταία χρόνια ως ένα από τα καλύτερα τμήματα σερίφη στη χώρα.""",True
"""Λέει ότι ο Joe Straus ήταν συν-συγγραφέας ενός νομοσχεδίου που θα επέτρεπε στην Planned Parenthood να ελέγχει τη σεξουαλική εκπαίδευση στα δημόσια σχολεία.""",False
"""Λέει ότι ο Glenn Nye ψήφισε στο ίδιο μήκος κύματος με τη Nancy Pelosi το 83% του χρόνου.""",False
"""Δεν νομίζω ότι το επιχείρημα ότι οι Ηνωμένες Πολιτείες της Αμερικής είναι υποφορολογημένες σε σύγκριση με τους ανταγωνιστές μας είναι αξιόπιστο.""",False
"""Λέει ότι η πρότασή του για τις εκλογές θα επέτρεπε τη δυνατότητα 168 ωρών (πρόωρης ψηφοφορίας), που νομίζω ότι είναι οι περισσότερες που είχαμε ποτέ.""",True
"""Το κοινό χρεώνεται 50 δολάρια για να ακούσει τον κυβερνήτη Scott Walker και δώδεκα μέλη της κυβέρνησής του να μιλούν για την απασχόληση και την οικονομία στο Lambeau Field.""",True
"""Μεταξύ του 2000 και του 2010, ο πληθυσμός των παράνομων μεταναστών στο Τέξας αυξήθηκε κατά 60%, ενώ στην Καλιφόρνια και τη Φλόριντα δεν σημειώθηκε καμία αύξηση.""",True
"""Ο γερουσιαστής Ομπάμα """"προέβαλε το ίδιο επιχείρημα που τώρα επικρίνει τον Νοέμβριο του 2006"""".""",True
"""Έχουμε σχεδόν 7 εκατομμύρια Αμερικανούς που έχουν πρόσβαση στην υγειονομική περίθαλψη για πρώτη φορά λόγω της επέκτασης του Medicaid.""",False
"""Λέει ότι οι μισοί Αμερικανοί δεν πληρώνουν φόρους εισοδήματος.""",True
"""Στην Αφρική, ένα παιδί πεθαίνει κάθε λεπτό λόγω (ελονοσίας).""",True
"""Η ρητορική μίσους αποκλείεται από την προστασία της πρώτης τροπολογίας.""",False
"""Το κορυφαίο 1 % των εισοδηματιών πληρώνει περίπου το 40 % όλων των φόρων στην ομοσπονδιακή κυβέρνηση.""",False
"""Λέει ότι σύμφωνα με τον Mitt Romney, 89 εκατομμύρια Αμερικανοί θα μπορούσαν να μην έχουν ασφαλιστική κάλυψη εάν έχουν μια προϋπάρχουσα κατάσταση.""",True
"""Ο Ομπάμα ξόδεψε 7 δισεκατομμύρια δολάρια για να φέρει ηλεκτρικό ρεύμα στην Αφρική και απέτυχε παταγωδώς.""",False
"""Περισσότεροι άνθρωποι σκοτώθηκαν στις Ηνωμένες Πολιτείες πέρυσι από μολυσμένα τρόφιμα από ό,τι οι Αμερικανοί στρατιώτες που σκοτώθηκαν στο Ιράκ και το Αφγανιστάν από την έναρξη των πολέμων.""",False
"""Πρέπει να αναφέρετε όλα τα όπλα σας στη φορολογική σας δήλωση του 2010.""",False
"""Ο αιδεσιμότατος Ρικ Γουόρεν """"έχει αποκαλέσει τους χριστιανούς που προωθούν ένα κοινωνικό ευαγγέλιο μαρξιστές"""".""",False
"""Οι γυναίκες στη Φλόριντα κερδίζουν 83 σεντς για κάθε δολάριο που κερδίζει ένας άνδρας.""",True
"""Το Common Core δεν καταρτίστηκε από το Υπουργείο Παιδείας της Ουάσινγκτον, αλλά από τους κυβερνήτες και τις πολιτείες.""",True
"""Λέει ότι ο Τζεμπ Μπους δεν πιστεύει σε μια πορεία προς την ιθαγένεια.Αν το έκανε κάποτε, δεν το κάνει πλέον.""",True
"""Το πρόγραμμα Medicare για τα φάρμακα είχε ως αποτέλεσμα το πρόγραμμα να είναι 40% κάτω από τον προϋπολογισμό....και ο λόγος που έγινε αυτό είναι επειδή ο σχεδιασμός ήταν σωστός.""",True
"""Λέει ότι περισσότεροι από 8.000 άνθρωποι έχουν υποστηρίξει την εκστρατεία της ως εθελοντές, δωρητές, σύμβουλοι και υποστηρικτές.""",True
"""Re: (Rubios για την απαγόρευση των earmark: Μόνο το 2002 ζήτησε 37 earmarks αξίας 43 εκατομμυρίων δολαρίων.""",True
"""Ο Ρικ Σαντόρουμ μεταρρύθμισε την κοινωνική πρόνοια.""",True
"""Το συμβόλαιο για τα τυχερά παιχνίδια Seminole προσφέρει 3 δισεκατομμύρια δολάρια σε εγγυημένα έσοδα, το μεγαλύτερο μερίδιο για οποιαδήποτε πολιτεία στην ιστορία.""",True
"""Υπάρχει μια διάταξη στο σχέδιο οικονομικών κινήτρων που σημαίνει ότι """"οι φοιτητές δεν μπορούν να συναντηθούν στους κοιτώνες τους, αν ο κοιτώνας έχει επισκευαστεί με αυτά τα ομοσπονδιακά χρήματα, και να έχουν μια ομάδα προσευχής ή μια μελέτη της Βίβλου"""".""",False
"""Ο πρόεδρος Ομπάμα δήλωσε 22 φορές ότι δεν μπορεί να εγκρίνει τη μεταρρύθμιση της μετανάστευσης με εκτελεστικό διάταγμα.""",True
"""Αυτή τη στιγμή κάθε μία από τις (πετρελαϊκές) εταιρείες που είναι εδώ σήμερα και δεκάδες άλλες κάνουν δωρεάν γεωτρήσεις στον Κόλπο του Μεξικού με μισθώσεις που θα κοστίσουν στους Αμερικανούς φορολογούμενους περισσότερα από 50 δισεκατομμύρια δολάρια σε χαμένα δικαιώματα.""",True
"""#Η σύσταση επιχειρήσεων εξακολουθεί να αυξάνεται στο Οχάιο! Μέχρι στιγμής το 2011 έχουμε βοηθήσει με 44.443 νέες καταθέσεις επιχειρήσεων.""",True
"""Η κυβέρνηση Ομπάμα ενημέρωσε την Πολωνία και την Τσεχική Δημοκρατία για την ακύρωση σημαντικών εγκαταστάσεων αντιπυραυλικής άμυνας """"την τελευταία στιγμή με μεταμεσονύχτια τηλεφωνήματα"""".""",True
"""Το 2008 (Mκαιel) επανεξελέγη για δεύτερη θητεία, εκπροσωπώντας μια περιφέρεια με αναλογία ψηφοφόρων Δημοκρατικών προς Ρεπουμπλικάνους 2:1.""",True
"""Ο Ομπάμα """"δεν έχει πάει στο Ιράκ εδώ και χρόνια"""".""",True
"""Ένας έλεγχος της τελευταίας απογραφής διαπίστωσε ότι πάνω από 370.000 άνθρωποι που ζουν στο Τέξας δεν είχαν καταμετρηθεί, και η πολιτεία μας έχασε περίπου 1 δισεκατομμύριο δολάρια σε ομοσπονδιακά κονδύλια ως αποτέλεσμα.""",False
"""Λέει ότι η κυβέρνηση του προέδρου Μπαράκ Ομπάμα έχει κάνει πέντε εκτιμήσεις περιβαλλοντικών επιπτώσεων του αγωγού Keystone XL, οι οποίες όλες ανέφεραν ότι ο αγωγός θα έχει ελάχιστες επιπτώσεις στο περιβάλλον.""",True
"""Κάθε φορά που βάζουμε ένα θέμα σε ψηφοδέλτιο, κοστίζει ένα εκατομμύριο δολάρια.""",True
"""Πρόκειται για ένα σχέδιο που ενσωματώνει ιδέες από πολλούς από τους ανθρώπους που βρίσκονται απόψε σε αυτή την αίθουσα, Δημοκρατικούς και Ρεπουμπλικανούς.""",False
"""Λέει ότι η ηγεσία της πόλης απειλεί με απολύσεις προσωπικού της αστυνομίας και των υπηρεσιών έκτακτης ανάγκης για την εξισορρόπηση του προϋπολογισμού.""",False
"""Οι περικοπές στην τοπική αυτοδιοίκηση και τη χρηματοδότηση των σχολείων στον προϋπολογισμό του John Kasichs ανάγκασαν πολλές κοινότητες να ζητήσουν σχολικές εισφορές, αυξήσεις τοπικών φόρων, απολύσεις.""",True
"""Ένα στα τρία θανατηφόρα τροχαία ατυχήματα μπορεί να αποδοθεί στο αλκοόλ.""",True
"""Η ξεκάθαρη πλειοψηφία των Ρεπουμπλικανών ψηφοφόρων πιστεύει ότι οποιοδήποτε πακέτο μείωσης του ελλείμματος θα πρέπει να έχει μια ισορροπημένη προσέγγιση και να περιλαμβάνει κάποια έσοδα.""",False
"""Λέει ότι ένας χάρτης που σχεδιάστηκε από τους Ρεπουμπλικάνους για τις προτεινόμενες περιφέρειες της Βουλής των Αντιπροσώπων των ΗΠΑ για το Τέξας διαγράφει περισσότερα από εννέα εκατομμύρια Λατίνους στο Τέξας για να διασφαλίσει ότι δεν θα έχουμε περισσότερες εκλογικές ευκαιρίες από ό,τι το 1991.""",True
"""Ένα εκατομμύριο άνθρωποι θα μπορούσαν να αποκτήσουν ασφάλιση υγείας αμέσως εάν το Τέξας επέκτεινε το Medicaid στο πλαίσιο του Obamacare.""",True
"""Στα δημόσια σχολεία του Τέξας ξοδεύουμε κατά μέσο όρο 12.000 δολάρια ανά μαθητή ετησίως.""",False
"""Ένα νέο ρεπουμπλικανικό τεστ θα είχε ως αποτέλεσμα (το GOP) να διώξει τον Ρόναλντ Ρέιγκαν.""",True
"""Λέει ότι ο MarkKirk ζήτησε τη μαζική σύλληψη 18.000 Αφροαμερικανών και προφανώς δεν είχε πρόβλημα με το κάλεσμα του Trumps #StillTooRacist για μαζική απέλαση.""",False
"""Ο Γουόρεν Μπάφετ αποκάλεσε τα συμβόλαια ανταλλαγής πιστωτικής αθέτησης χρηματοοικονομικά όπλα μαζικής καταστροφής και ο Γκριν ήταν ο πρώτος που τα χρησιμοποίησε.""",True
"""Σύμφωνα με την πρόταση προϋπολογισμού του κυβερνήτη John Kasichs, το κορυφαίο 1% στο Οχάιο θα πληρώνει 10.000 δολάρια λιγότερο φόρο εισοδήματος κάθε χρόνο, αλλά οι οικογένειες της εργατικής και μεσαίας τάξης του Οχάιο θα πληρώνουν περισσότερα.""",True
"""Η Συνθήκη της Τρίπολης που υπέγραψε ο πρόεδρος Τζον Άνταμς ήταν η προσέγγισή του προς τους μουσουλμάνους.""",True
"""Ο μέσος όρος ηλικίας των αεροσκαφών του στόλου της Qatar Airways είναι περίπου τέσσερα χρόνια, ενώ η Delta Air Lines πετάει αεροπλάνα ηλικίας 35 ετών.""",False
"""Βάλαμε ένα καπάκι στο πυρηνικό πρόγραμμα του Ιράν χωρίς να ρίξουμε ούτε έναν πυροβολισμό.""",True
"""Λέει ότι οι Σύριοι πρόσφυγες δεν ελέγχονται και ότι το FBI δεν ενημερώνεται καν για το πού βρίσκονται.""",False
"""Η πρεσβεία των ΗΠΑ γιορτάζει την ανεξαρτησία της Αμερικής στις 4 Ιουνίου για να φιλοξενήσει τους μουσουλμάνους.""",True
"""Ο αριθμός των δολοφονιών στην Ατλάντα αυξάνεται φέτος.""",True
"""Περισσότεροι από 40.000 στρατιώτες εξακολουθούν να σταθμεύουν στο Αφγανιστάν χωρίς σαφή στόχο.Ακόμη και στην καλύτερη περίπτωση, μέχρι το τέλος του έτους τουλάχιστον 10.000 Αμερικανοί στρατιώτες θα εξακολουθούν να βρίσκονται στο έδαφος.""",True
"""Η στήριξη των ασφαλίστρων Medicare που υποστηρίζει ο αντιπρόεδρος των Ρεπουμπλικανών Paul Ryan δεν είναι κουπόνια.""",False
"""Ακόμη και σήμερα μέρος της περιουσίας των Romneys έχει επενδυθεί στην Κίνα.""",True
"""Επί των ημερών του (Τομ) Γουλφ, οι φόροι ήταν υψηλοί, σκοτώνοντας 100.000 θέσεις εργασίας στην ΠΣ.""",False
"""Η προσθήκη ενός φόρου επί των πωλήσεων 1% θα κόστιζε σε ένα τυπικό νοικοκυριό στην κομητεία Hillsborough περίπου 12 δολάρια το μήνα.""",True
"""Ο George Allen έδωσε την αποφασιστική ψήφο για τις περικοπές του φόρου λεωφορείων του 2003.""",False
"""Ως κυβερνήτης της Φλόριντα αφαίρεσα τη χρηματοδότηση του Planned Parenthood.""",True
"""Οι Γερμανοί πολίτες αφοπλίστηκαν από την κυβέρνησή τους στα τέλη της δεκαετίας του 1930, γεγονός που επέτρεψε στους Ναζί να πραγματοποιήσουν τις κακές προθέσεις τους με σχετικά μικρή αντίσταση.""",False
"""Το Τέξας έχει το υψηλότερο ποσοστό και τον υψηλότερο αριθμό ανασφάλιστων.""",True
"""Λέει ότι αν το Όρεγκον είχε περιορίσει την αύξηση του προϋπολογισμού του στο ρυθμό αύξησης του πληθυσμού συν το ρυθμό του πληθωρισμού, ο συνολικός προϋπολογισμός της πολιτείας θα ήταν σήμερα περίπου 27 δισεκατομμύρια δολάρια και όχι 60 δισεκατομμύρια δολάρια.""",True
"""Το ενεργειακό σχέδιο του Μακέιν είναι μια """"πρόταση μίας απάντησης"""" για νέες εγχώριες γεωτρήσεις πετρελαίου.""",False
"""Πριν από την ψήφιση αυτού του (ομοσπονδιακού νόμου για την υγειονομική περίθαλψη), οι γονείς της Φλόριντα ... είχαν τη δυνατότητα να αγοράζουν φθηνή κάλυψη μόνο για παιδιά για τα παιδιά τους.Οι νόμοι για την προστασία των καταναλωτών έχουν πλέον καταργήσει αυτή την επιλογή στη Φλόριντα.""",False
"""Λέει ότι υπάρχουν περισσότερα ομοσπονδιακά δολάρια στο σχέδιο προϋπολογισμού του κυβερνήτη John Kasichs από ό,τι στον προηγούμενο κρατικό προϋπολογισμό.""",False
"""Αυτό το Κογκρέσο παρέμεινε νωρίτερα από κάθε άλλη φορά στην ιστορία του Κογκρέσου πριν από τις εκλογές.""",False
"""Σαράντα έξι σεντς από κάθε δολάριο που θα μπορούσε να πάρει το Οχάιο για την επέκταση του Medicaid θα έρθουν από την Κίνα ή κάποια άλλη χώρα που δεν μας συμπαθεί ιδιαίτερα.""",False
"""Ο αμφισβητίας Tim Tuggey είναι λομπίστας που έχει δωρίσει πάνω από 41.000 δολάρια σε Δημοκρατικούς που υποστηρίζουν τις αμβλώσεις και τον γάμο μεταξύ ατόμων του ιδίου φύλου.""",False
"""Ο βουλευτής Nye καταψήφισε ένα νομοσχέδιο το οποίο θα καταργούσε τα 5-10 δισεκατομμύρια δολάρια που χρειαζόταν η IRS για να εφαρμόσει τη νομοθεσία για την υγειονομική περίθαλψη.""",False
"""Σε αντίθεση με τον πρόεδρο Μπαράκ Ομπάμα, ο οποίος δεν ενεργεί προεδρικά, ο πρόεδρος Ρόναλντ Ρέιγκαν δεν θα έμπαινε ποτέ στο Οβάλ Γραφείο χωρίς το σακάκι του, πράγμα που δείχνει πόσο πολύ σεβόταν την προεδρία.""",False
"""Το sequester δεν είναι κάτι που πρότεινα εγώ.Είναι κάτι που πρότεινε το Κογκρέσο.""",False
"""Πάνω από 32.000 άνθρωποι πεθαίνουν κάθε χρόνο από #GunViolence.Παρόλα αυτά, (το Κέντρο Ελέγχου και Πρόληψης Νοσημάτων των ΗΠΑ) απαγορεύεται να ερευνά τρόπους για την πρόληψη αυτού του φαινομένου.""",True
"""Η λύση του προέδρου Ομπάμα για την εκπαίδευση περιλαμβάνει μια προσπάθεια εθνικοποίησης των προγραμμάτων σπουδών.""",False
"""Το νομοσχέδιο για το πλαφόν και το εμπόριο που βρίσκεται ενώπιον του Κογκρέσου σας εμποδίζει να πουλήσετε το σπίτι σας χωρίς την άδεια του διαχειριστή της EPA.""",False
"""Το ΑΕΠ της Ελλάδας έχει το μέγεθος του μετρό του Ντάλας-Φορτ Γουόρθ.""",True
"""Λέει ότι ο David Dewhurst παρέλειψε εννέα φόρουμ για την υποψηφιότητα μετά την ανακοίνωση της υποψηφιότητάς του για τη Γερουσία των ΗΠΑ.""",True
"""Ο αμερικανικός λαός λέει: """"Μην αγγίζετε την κοινωνική ασφάλιση, μην αγγίζετε τη Medicare, μην κόβετε την άμυνα"""".Αυτό είναι το 84% του ομοσπονδιακού προϋπολογισμού.""",True
"""Ο Trey Radel δεν έχει καν τα προσόντα να οδηγήσει ένα σχολικό λεωφορείο της κομητείας Lee County σε αυτό το σημείο, αλλά κατέχει μια θέση στο Κογκρέσο.""",True
"""Πολλοί από τους μεγάλους μελετητές λένε ότι τα μωρά άγκυρα δεν καλύπτονται από την 14η τροπολογία.""",True
"""Σχετικά με τη Σύμπραξη Δια-Ειρηνικού.""",False
"""Το σχέδιο δέκα σημείων του Ομπάμα για την """"αλλαγή"""" της δεύτερης τροπολογίας.Απαγόρευση της κατασκευής, πώλησης και κατοχής όπλων.""",False
"""Οι Τεξανοί ξοδεύουν 2,5 δισεκατομμύρια δολάρια για τυχερά παιχνίδια στις γειτονικές μας πολιτείες κάθε χρόνο.""",True
"""Το Τέξας έχει ξεπεράσει το εθνικό ποσοστό φτώχειας τουλάχιστον από το 1959.""",True
"""Είχαμε μουσουλμάνους στην Αμερική από την εποχή του Τζορτζ Ουάσινγκτον.""",True
"""Λέει ότι ο Bernie Sκαιers αντιτίθεται στην απαίτηση να έχουν όλα τα παιδιά εκπαίδευση K-12.""",False
"""Ως Γενικός Εισαγγελέας της Αλάσκα, ο (υποψήφιος για τη Γερουσία των ΗΠΑ Dan) Sullivan αγωνίστηκε με επιτυχία για την προστασία των δικαιωμάτων της Δεύτερης Τροποποίησης και πέρασε το stκαι your ground.""",False
"""Για να τηρήσετε τους κανόνες της Υπηρεσίας Προστασίας Περιβάλλοντος κατά την εξόρυξη ή τη γεώτρηση πρέπει να είστε προσεκτικοί ώστε να μην διαταράξετε υδάτινα σώματα που μόλις και μετά βίας είναι μεγαλύτερα από μια λακκούβα.""",False
"""Λέει ότι οι πολιτικοί του αντίπαλοι έφεραν 100.000 διαδηλωτές στην πολιτεία μας.""",False
"""Τα αγροτικά σχολεία """"αντιμετωπίζουν τα υψηλότερα ποσοστά εγκατάλειψης του σχολείου, τα χαμηλότερα ποσοστά φοίτησης στα κολέγια, έχουν τους χαμηλότερους μέσους μισθούς εκπαιδευτικών...""""""",True
"""Πώς διαφέρουν ο Τζεμπ Μπους και ο Ντόναλντ Τραμπ όσον αφορά τη μετανάστευση	 Συναγερμός: Δεν διαφέρουν.""",False
"""Ο Λευκός Οίκος μας υποσχέθηκε ότι όλες οι δαπάνες θα κρατούσαν την ανεργία κάτω από το 8%.""",False
"""Λέει ότι το σχέδιο του Mike Gallaghers θα περικόψει τις παροχές κοινωνικής ασφάλισης για τα δύο τρίτα των ηλικιωμένων.""",True
"""Η Lisa Murkowski και ο Mark Begich ψηφίζουν μαζί το 80% του χρόνου.""",True
"""Το Τέξας είναι το 2ο κράτος σε νέες αγορές όπλων, πίσω από την Καλιφόρνια.""",False
